"#ID","domain","phylum","class","order","family","genus","species"
"NBDL-HK3QATBMMPFXG2","Eukaryota","Chordata","Elasmobranchii","Myliobatiformes","Mobulidae","Mobula","Mobula birostris"
"NBDL-HK4AMQY5PCQBDK","Eukaryota","Chordata","Actinopteri","Perciformes","Synanceiidae","Inimicus","Inimicus didactylus"
"NBDL-HR5S2B4QN2GBM4","Eukaryota","Chordata","Actinopteri","Gobiiformes","Apogonidae","Ostorhinchus","Ostorhinchus cookii"
"NBDL-HK3QD0R9JSBAKA","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Alectis","Alectis ciliaris"
"NBDL-HK3R5BNZGXVXRQ","Eukaryota","Chordata","Actinopteri","Anguilliformes","Congridae","Gnathophis","Gnathophis umbrellabia"
"NBDL-HK3PNAS5JRSXMA","Eukaryota","Chordata","Elasmobranchii","Squaliformes","Centrophoridae","Deania","Deania calceus"
"NBDL-HK3PGJ9TNRJ4KK","Eukaryota","Chordata","Elasmobranchii","Hexanchiformes","Chlamydoselachidae","Chlamydoselachus","Chlamydoselachus anguineus"
"NBDL-HK3R5BQ8KXT27E","Eukaryota","Chordata","Actinopteri","Anguilliformes","Synaphobranchidae","Synaphobranchus","Synaphobranchus brevidorsalis"
"NBDL-HK3Q0H8JKJN8Z3","Eukaryota","Chordata","Elasmobranchii","Echinorhiniformes","Echinorhinidae","Echinorhinus","Echinorhinus cookei"
"NBDL-HXDQPBV0QNZB3K","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Lagocephalus","Lagocephalus cheesemanii"
"NBDL-HR5S2B75G2ZKQ9","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Molidae","Mola","Mola tecta"
"NBDL-HR5S2B06Q2S9XT","Eukaryota","Chordata","Actinopteri","Blenniiformes","Pomacentridae","Dascyllus","Dascyllus aruanus"
"NBDL-HK3R0HN9J7S3Z6","Eukaryota","Chordata","Actinopteri","Anguilliformes","Congridae","Bathycongrus","Bathycongrus retrotinctus"
"NBDL-HK3RC4DNGA021D","Eukaryota","Chordata","Actinopteri","Perciformes","Platycephalidae","Onigocia","Onigocia grandisquama"
"NBDL-HR5S2AWWQ4M8BC","Eukaryota","Chordata","Actinopteri","Perciformes","Anthiadidae","Trachypoma","Trachypoma macracanthus"
"NBDL-HK3SJ4BZQP39RY","Eukaryota","Chordata","Actinopteri","Syngnathiformes","Syngnathidae","Trachyrhamphus","Trachyrhamphus bicoarctatus"
"NBDL-HXDQPBJ5HMHASB","Eukaryota","Chordata","Actinopteri","Stomiiformes","Sternoptychidae","Polyipnus","Polyipnus ruggeri"
"NBDL-HR5S2B26P33J97","Eukaryota","Chordata","Actinopteri","Beryciformes","Holocentridae","Sargocentron","Sargocentron caudimaculatum"
"NBDL-HK3RX9BYHZ64SR","Eukaryota","Chordata","Actinopteri","Perciformes","Triglidae","Pterygotrigla","Pterygotrigla pauli"
"NBDL-HK3SPRSDPG4NP4","Eukaryota","Chordata","Actinopteri","Perciformes","Anthiadidae","Plectranthias","Plectranthias alleni"
"NBDL-JFE9FMGSMG4WRY","Eukaryota","Chordata","Actinopteri","Alepocephaliformes","Alepocephalidae","Bathytroctes","Bathytroctes squamosus"
"NBDL-HHG28F10KBH1HM","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Callanthiidae","Callanthias","Callanthias allporti"
"NBDL-HXDQPBBGQQ300B","Eukaryota","Chordata","Actinopteri","Carangiformes","Rhombosoleidae","Ammotretis","Ammotretis lituratus"
"NBDL-HK3RX9E5KZBCHY","Eukaryota","Chordata","Actinopteri","Trachichthyiformes","Trachichthyidae","Aulotrachichthys","Aulotrachichthys"
"NBDL-HK3SJ4DYMNRQS5","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Emmelichthyidae","Emmelichthys","Emmelichthys nitidus"
"NBDL-HXDQPBPMQM7Y15","Eukaryota","Chordata","Actinopteri","Scombriformes","Trichiuridae","Lepidopus","Lepidopus caudatus"
"NBDL-HK3Q46WWJWEZEE","Eukaryota","Chordata","Elasmobranchii","Myliobatiformes","Dasyatidae","Neotrygon","Neotrygon trigonoides"
"NBDL-HK3Q0H9WQJM5KB","Eukaryota","Chordata","Elasmobranchii","Torpediniformes","Narcinidae","Narcinops","Narcinops tasmaniensis"
"NBDL-HK3SDG6VJ31ET1","Eukaryota","Chordata","Actinopteri","Gonorynchiformes","Gonorynchidae","Gonorynchus","Gonorynchus abbreviatus"
"NBDL-HK3T5NR5MR6EKJ","Eukaryota","Chordata","Actinopteri","Carangiformes","Citharidae","Lepidoblepharon","Lepidoblepharon ophthalmolepis"
"NBDL-HK3SMQF0MSJNSB","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Priacanthidae","Priacanthus","Priacanthus gracilis"
"NBDL-HK3QHXRXNPSD3H","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Lutjanidae","Macolor","Macolor macularis"
"NBDL-HXDQPBWMMNEPAW","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Chaetodontidae","Chelmon","Chelmon rostratus"
"NBDL-HK3R7JRYQ1203A","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Bathylagichthys","Bathylagichthys kobylianskyi"
"NBDL-HHG28F1EQBHFFW","Eukaryota","Chordata","Actinopteri","Stomiiformes","Stomiidae","Borostomias","Borostomias antarcticus"
"NBDL-HR5SFP3KKM19S6","Eukaryota","Chordata","Actinopteri","Perciformes","Anthiadidae","Pyronotanthias","Pyronotanthias smithvanizi"
"NBDL-HK3RDJQAN2FJJN","Eukaryota","Chordata","Actinopteri","Aulopiformes","Synodontidae","Saurida","Saurida argentea"
"NBDL-HR5S2B1TQ37NYA","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Torquigener","Torquigener squamicauda"
"NBDL-HK3SZKWBGD91A4","Eukaryota","Chordata","Actinopteri","Carangiformes","Polynemidae","Eleutheronema","Eleutheronema tetradactylum"
"NBDL-HK3T8938GM9QV2","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus australis"
"NBDL-HXDQPBAKNQ5S37","Eukaryota","Chordata","Actinopteri","Carangiformes","Soleidae","Soleichthys","Soleichthys serpenpellis"
"NBDL-HK3T1ZXWQNF0ZM","Eukaryota","Chordata","Actinopteri","Acropomatiformes","Malakichthyidae","Malakichthys","Malakichthys elegans"
"NBDL-HR5SFNZWNTH16C","Eukaryota","Chordata","Actinopteri","Perciformes","Liopropomatidae","Liopropoma","Liopropoma susumi"
"NBDL-HK3Q0HAVPJAADA","Eukaryota","Chordata","Elasmobranchii","Rajiformes","Rajidae","Dentiraja","Dentiraja lemprieri"
"NBDL-HXDQPBGDPMDEP6","Eukaryota","Chordata","Actinopteri","Gadiformes","Macrouridae","Ventrifossa","Ventrifossa sazonovi"
"NBDL-HK3QY5Q1H9TRAQ","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Aracanidae","Anoplocapros","Anoplocapros inermis"
"NBDL-J1XVBWP6HT6BSF","Eukaryota","Chordata","Actinopteri","Centrarchiformes","Terapontidae","Terapon","Terapon puta"
"NBDL-HK3QY5Q0Q9TTQ3","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Aracanidae","Anoplocapros","Anoplocapros amygdaloides"
"NBDL-HXDQPB9EGQ3NVY","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Diaphus","Diaphus watasei"
"NBDL-HK3T893NPM9ZZE","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Krefftichthys","Krefftichthys anderssoni"
"NBDL-HK4A8AD8MAYCQX","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Pomacanthidae","Chaetodontoplus","Chaetodontoplus duboulayi"
"NBDL-HK3QV5Q0M4JW3S","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Monacanthidae","Cantheschenia","Cantheschenia grandisquamis"
"NBDL-HHG28F0EQBGXVW","Eukaryota","Chordata","Actinopteri","Acropomatiformes","Malakichthyidae","Verilus","Neoscombrops pacificus"
"NBDL-HK3QATCDHP297S","Eukaryota","Chordata","Holocephali","Chimaeriformes","Rhinochimaeridae","Rhinochimaera","Rhinochimaera africana"
"NBDL-HR5S2AX8Q4NVFW","Eukaryota","Chordata","Actinopteri","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax pictus"
"NBDL-HK3R7JPXG1MNH5","Eukaryota","Chordata","Actinopteri","Anguilliformes","Nettastomatidae","Venefica","Venefica multiporosa"
"NBDL-HK3T894MKM1TS5","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Gymnoscopelus","Gymnoscopelus nicholsi"
"NBDL-HZ4562ETJQ1QYV","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Scomberoides","Scomberoides lysan"
"NBDL-HK3QFJ3YG4A1M0","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Lutjanidae","Lutjanus","Lutjanus carponotatus"
"NBDL-HK3QY5N0G9JRC6","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Monacanthidae","Chaetodermis","Chaetodermis penicilligerus"
"NBDL-HK3R5BQ4KXVNBY","Eukaryota","Chordata","Actinopteri","Anguilliformes","Synaphobranchidae","Simenchelys","Simenchelys parasitica"
"NBDL-HK4A8AD9PAYA51","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Chaetodontidae","Chelmon","Chelmon marginalis"
"NBDL-HK3QD0SPMSD3EE","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Caranx","Caranx bucculentus"
"NBDL-HK3PGJCGNR1MQH","Eukaryota","Chordata","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","Mustelus antarcticus"
"NBDL-HK3SDG7WM3066N","Eukaryota","Chordata","Actinopteri","Lophiiformes","Ogcocephalidae","Halieutaea","Halieutaea brevicauda"
"NBDL-HK3QQM2HG1QN2M","Eukaryota","Chordata","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Cephaloscyllium","Cephaloscyllium hiscosellum"
"NBDL-HXDQPBQ1HM9AQ9","Eukaryota","Chordata","Actinopteri","Blenniiformes","Pomacentridae","Chromis","Chromis nitida"
"NBDL-HXDQPBDZJMSWP0","Eukaryota","Chordata","Actinopteri","Gadiformes","Macrouridae","Coelorinchus","Coelorinchus supernasutus"
"NBDL-HK4A8ADGMAYZAX","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Chaetodontidae","Coradion","Coradion calendula"
"NBDL-HK3Q0HARGJA80Y","Eukaryota","Chordata","Elasmobranchii","Rajiformes","Rajidae","Dentiraja","Dentiraja flindersi"
"NBDL-HXDQPBGWGMC3YT","Eukaryota","Chordata","Actinopteri","Gadiformes","Macrouridae","Sphagemacrurus","Sphagemacrurus pumiliceps"
"NBDL-HK3SMQG3KSHZ5M","Eukaryota","Chordata","Actinopteri","Acropomatiformes","Glaucosomatidae","Glaucosoma","Glaucosoma magnificum"
"NBDL-HR5S2AZFM4J87N","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Ctenochaetus","Ctenochaetus binotatus"
"NBDL-HR5S2AVXG4RYRZ","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Chaetodontidae","Forcipiger","Forcipiger flavissimus"
"NBDL-HK3RC4DYPA1HWS","Eukaryota","Chordata","Actinopteri","Perciformes","Platycephalidae","Thysanophrys","Thysanophrys celebica"
"NBDL-HK3R0HMHJ7SPJ6","Eukaryota","Chordata","Actinopteri","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax chilospilus"
"NBDL-HK3SXDV2M2J1B0","Eukaryota","Chordata","Actinopteri","Perciformes","Epinephelidae","Epinephelus","Epinephelus morrhua"
"NBDL-HK3QY5PDH9XSN7","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Monacanthidae","Paramonacanthus","Paramonacanthus filicauda"
"NBDL-HHG28F14KBJZ64","Eukaryota","Chordata","Actinopteri","Stomiiformes","Stomiidae","Astronesthes","Astronesthes psychrolutes"
"NBDL-HK3SDG8BK3SM6J","Eukaryota","Chordata","Actinopteri","Lophiiformes","Oneirodidae","Oneirodes","Oneirodes sabex"
"NBDL-HK3SJ4BTHP31MJ","Eukaryota","Chordata","Actinopteri","Syngnathiformes","Syngnathidae","Haliichthys","Haliichthys taeniophorus"
"NBDL-HXDQPBB8QQ2QKB","Eukaryota","Chordata","Actinopteri","Gadiformes","Bathygadidae","Gadomus","Gadomus pepperi"
"NBDL-HK3T1ZX5HNC4MR","Eukaryota","Chordata","Actinopteri","Acropomatiformes","Epigonidae","Epigonus","Epigonus denticulatus"
"NBDL-HK3SJ4C3PP6T7S","Eukaryota","Chordata","Actinopteri","Aulopiformes","Giganturidae","Gigantura","Gigantura chuni"
"NBDL-HK3Q46VCNW5MHH","Eukaryota","Chordata","Elasmobranchii","Rajiformes","Rajidae","Dipturus","Dipturus gudgeri"
"NBDL-HK3QY5NBP9N7T2","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Monacanthidae","Eubalichthys","Eubalichthys mosaicus"
"NBDL-J1XVBWPEHT9Z4F","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Lagocephalus","Lagocephalus cheesemani"
"NBDL-HK3SPRT1NGEH6H","Eukaryota","Chordata","Actinopteri","Perciformes","Epinephelidae","Epinephelus","Epinephelus fasciatus"
"NBDL-J1XVBWDXGR78HJ","Eukaryota","Chordata","Actinopteri","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax zonipectis"
"NBDL-J1XVBWEWHRDB93","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Siganidae","Siganus","Siganus corallinus"
"NBDL-HK3S2V7EN9RCZK","Eukaryota","Chordata","Actinopteri","Perciformes","Synanceiidae","Neocentropogon","Neocentropogon aeglefinus"
"NBDL-HK3QQM07K1KPB9","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Nemipteridae","Parascolopsis","Parascolopsis tanyactis"
"NBDL-HK3QQM0QK1KF19","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Nemipteridae","Parascolopsis","Parascolopsis tanyactis"
"NBDL-HK3R0HN7P7S6TE","Eukaryota","Chordata","Actinopteri","Anguilliformes","Congridae","Bathycongrus","Bathycongrus parapolyporus"
"NBDL-HK3QV5PFP4GMWX","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Monacanthidae","Acanthaluteres","Acanthaluteres spilomelanurus"
"NBDL-HK3SDG7GM30K25","Eukaryota","Chordata","Actinopteri","Lophiiformes","Chaunacidae","Chaunacops","Chaunacops melanostomus"
"NBDL-HXDQPBY5HNJ0AN","Eukaryota","Chordata","Actinopteri","Gobiiformes","Apogonidae","Apogonichthyoides","Apogonichthyoides miniatus"
"NBDL-JFE9FMTYHHN25K","Eukaryota","Chordata","Actinopteri","Stomiiformes","Stomiidae","Stomias","Stomias gracilis"
"NBDL-HK3RC4DSGA09RX","Eukaryota","Chordata","Actinopteri","Perciformes","Platycephalidae","Ratabulus","Ratabulus fulviguttatus"
"NBDL-HK3R7JR1H15CJE","Eukaryota","Chordata","Actinopteri","Notacanthiformes","Notacanthidae","Notacanthus","Notacanthus sexspinis"
"NBDL-HK3QD0TEKSN5HB","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Turrum","Turrum fulvoguttatum"
"NBDL-HK4B09HXJE68K7","Eukaryota","Chordata","Actinopteri","Syngnathiformes","Callionymidae","Callionymus","Repomucenus sublaevis"
"NBDL-HHG28F1TQBJT3C","Eukaryota","Chordata","Actinopteri","Beryciformes","Melamphaidae","Scopelogadus","Scopelogadus beanii"
"NBDL-HK3RX9D5JZPAKV","Eukaryota","Chordata","Actinopteri","Perciformes","Triglidae","Gargariscus","Gargariscus prionocephalus"
"NBDL-HK4B09FXKBN8HM","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Naso","Naso fageni"
"NBDL-HK3R5BP3HXXYET","Eukaryota","Chordata","Actinopteri","Anguilliformes","Congridae","Rhynchoconger","Rhynchoconger ectenurus"
"NBDL-HK3SPRS6MG7AQG","Eukaryota","Chordata","Actinopteri","Perciformes","Epinephelidae","Chromileptes","Chromileptes altivelis"
"NBDL-HK4A8ADDPAZHWH","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Choerodon","Choerodon vitta"
"NBDL-HR5SFNZ0NTGE3W","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Cheilinus","Cheilinus chlorourus"
"NBDL-HK4B09HBPE7RVF","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Thryssa","Thryssa nasuta"
"NBDL-HK3SJ4D8GNSKJD","Eukaryota","Chordata","Actinopteri","Syngnathiformes","Dactylopteridae","Dactyloptena","Dactyloptena papilio"
"NBDL-HR5SFP1EMM8967","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Austrolabrus","Austrolabrus maculatus"
"NBDL-HR5SFP57JM71E1","Eukaryota","Chordata","Actinopteri","Perciformes","Anthiadidae","Acanthistius","Acanthistius ocellatus"
"NBDL-HK3QQM2SG1P9HM","Eukaryota","Chordata","Actinopteri","Syngnathiformes","Mullidae","Upeneichthys","Upeneichthys stotti"
"NBDL-HK3SDG75P33ZDS","Eukaryota","Chordata","Actinopteri","Lophiiformes","Antennariidae","Phyllophryne","Phyllophryne scortea"
"NBDL-HK3S9B74K3FTJY","Eukaryota","Chordata","Actinopteri","Zeiformes","Zeidae","Zeus","Zeus faber"
"NBDL-HK3S9B5EP3QZG3","Eukaryota","Chordata","Actinopteri","Ophidiiformes","Ophidiidae","Luciobrotula","Luciobrotula bartschi"
"NBDL-HK3RDJS9M36DE2","Eukaryota","Chordata","Actinopteri","Gadiformes","Moridae","Lepidion","Lepidion schmidti"
"NBDL-HK3QV5P3P4KD5D","Eukaryota","Chordata","Actinopteri","Centrarchiformes","Latridae","Dactylophora","Dactylophora nigricans"
"NBDL-HK3QQM0VK1K9FS","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Lethrinidae","Gymnocranius","Gymnocranius audleyi"
"NBDL-HR5SFP22NME05A","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Bodianus","Bodianus flavifrons"
"NBDL-HK3S9B77H3FWZA","Eukaryota","Chordata","Actinopteri","Zeiformes","Grammicolepididae","Grammicolepis","Grammicolepis brachiusculus"
"NBDL-HXDQPBPXHM7N0S","Eukaryota","Chordata","Actinopteri","Blenniiformes","Clinidae","Heteroclinus","Heteroclinus adelaidae"
"NBDL-HK3RZTP2N4ZW31","Eukaryota","Chordata","Actinopteri","Trachichthyiformes","Trachichthyidae","Hoplostethus","Hoplostethus melanopus"
"NBDL-HXDQPBMEMM3VQG","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Suezichthys","Suezichthys bifurcatus"
"NBDL-HHG28F2CMBC899","Eukaryota","Chordata","Actinopteri","Perciformes","Psychrolutidae","Psychrolutes","Psychrolutes microporos"
"NBDL-HK3QHXRSNPS781","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Lutjanidae","Pristipomoides","Pristipomoides sieboldii"
"NBDL-HR5S2AY9G4GH5X","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Ophthalmolepis","Ophthalmolepis lineolatus"
"NBDL-HXDQPBPHHM7659","Eukaryota","Chordata","Actinopteri","Scombriformes","Trichiuridae","Aphanopus","Aphanopus mikhailini"
"NBDL-HHG28F5HHBBXH2","Eukaryota","Chordata","Actinopteri","Syngnathiformes","Callionymidae","Synchiropus","Foetorepus phasis"
"NBDL-HK3R0HKEK7H7FN","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Diodontidae","Lophodiodon","Lophodiodon calori"
"NBDL-HK3T1ZY4JN80NS","Eukaryota","Chordata","Actinopteri","Labriformes","Centrogenyidae","Centrogenys","Centrogenys algrahami"
"NBDL-HK3S9B5CJ3QWNV","Eukaryota","Chordata","Actinopteri","Ophidiiformes","Ophidiidae","Sirembo","Sirembo metachroma"
"NBDL-HK3SZKVMNDR5GF","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Gerreidae","Gerres","Gerres oyena"
"NBDL-HK3T893SPMPH3Y","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Notoscopelus","Myctophidae"
"NBDL-HK3SXDW5N373N3","Eukaryota","Chordata","Actinopteri","Perciformes","Epinephelidae","Hyporthodus","Hyporthodus octofasciatus"
"NBDL-HR5SFP6ZKKVX54","Eukaryota","Chordata","Actinopteri","Blenniiformes","Tripterygiidae","Helcogramma","Helcogramma striata"
"NBDL-HR5SFP44MM5RB5","Eukaryota","Chordata","Actinopteri","Blenniiformes","Pomacentridae","Neoglyphidodon","Neoglyphidodon melas"
"NBDL-HR5S2B4AQ2KX9R","Eukaryota","Chordata","Actinopteri","Perciformes","Anthiadidae","Pseudanthias","Pseudanthias squamipinnus"
"NBDL-HK3R5BRAPX5K55","Eukaryota","Chordata","Actinopteri","Anguilliformes","Muraenesocidae","Muraenesox","Muraenesox cinereus"
"NBDL-HK3RC4E5HA4RAG","Eukaryota","Chordata","Actinopteri","Perciformes","Platycephalidae","Thysanophrys","Thysanophrys chiltonae"
"NBDL-HRXJ1RHDH7ZW07","Eukaryota","Chordata","Actinopteri","Blenniiformes","Pomacentridae","Amblyglyphidodon","Amblyglyphidodon leucogaster"
"NBDL-HK3R0HKVN7YR09","Eukaryota","Chordata","Actinopteri","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax moluccensis"
"NBDL-HZ4562F2JQ3FVV","Eukaryota","Chordata","Actinopteri","Gobiiformes","Apogonidae","Foa","Foa fo"
"NBDL-HK3QFJ3ZP4A26W","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Lutjanidae","Etelis","Etelis boweni"
"NBDL-HK3R7JS4K14Y72","Eukaryota","Chordata","Actinopteri","Argentiniformes","Bathylagidae","Bathylagus","Bathylagus tenuis"
"NBDL-J1XVBWP4NT9MNQ","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Arothron","Arothron nigropunctatus"
"NBDL-HK4A8AF8HAHAY8","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Anampses","Anampses lennardi"
"NBDL-HR5SFP0SPMB84V","Eukaryota","Chordata","Actinopteri","Centrarchiformes","Terapontidae","Leiopotherapon","Leiopotherapon unicolor"
"NBDL-HHG28F3JGBCQ7H","Eukaryota","Chordata","Actinopteri","Gadiformes","Macrouridae","Coelorinchus","Coelorinchus innotabilis"
"NBDL-HK3RC4EVNA69DR","Eukaryota","Chordata","Actinopteri","Perciformes","Platycephalidae","Rogadius","Rogadius pristiger"
"NBDL-HXDQPBVTKNZTMB","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster compressa"
"NBDL-HRXJ1RGBN7SCRZ","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Hemigymnus","Hemigymnus fasciatus"
"NBDL-HK3RDJSSM37642","Eukaryota","Chordata","Actinopteri","Gadiformes","Merlucciidae","Merluccius","Merluccius australis"
"NBDL-JFE9FMWWJH6YV4","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Triacanthodidae","Paratriacanthodes","Paratriacanthodes retrospinis"
"NBDL-HK3RX9DSJZQXPB","Eukaryota","Chordata","Actinopteri","Trachichthyiformes","Diretmidae","Diretmichthys","Diretmoides veriginae"
"NBDL-JFE9FMH1MG2ZSY","Eukaryota","Chordata","Actinopteri","Anguilliformes","Ophichthidae","Yirrkala","Yirrkala chaselingi"
"NBDL-HR5SFP2DQME5JE","Eukaryota","Chordata","Actinopteri","Blenniiformes","Blenniidae","Parablennius","Parablennius intermedius"
"NBDL-HK3QFJ2VP48VCC","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Trachinotus","Trachinotus baillonii"
"NBDL-HK3QQM0PH1GHK5","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Nemipteridae","Pentapodus","Pentapodus nagasakiensis"
"NBDL-HK3QHXV4GPZW2R","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Nemipteridae","Nemipterus","Nemipterus theodorei"
"NBDL-HR5SFNZKKTH3GR","Eukaryota","Chordata","Actinopteri","Perciformes","Epinephelidae","Plectropomus","Plectropomus leopardus"
"NBDL-HK3SXDX7H35JJV","Eukaryota","Chordata","Actinopteri","Zeiformes","Cyttidae","Cyttus","Cyttus traversi"
"NBDL-HK3Q0H98QJQ53V","Eukaryota","Chordata","Elasmobranchii","Rhinopristiformes","Rhinidae","Rhynchobatus","Rhynchobatus palpebratus"
"NBDL-HR5S2B3DG35JYB","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Ostraciidae","Ostracion","Ostracion meleagris"
"NBDL-HR5SFP68HKRJT0","Eukaryota","Chordata","Actinopteri","Perciformes","Anthiadidae","Mirolabrichthys","Mirolabrichthys pascalus"
"NBDL-HK3SPRR8GG5Z6R","Eukaryota","Chordata","Actinopteri","Alepocephaliformes","Alepocephalidae","Narcetes","Narcetes stomias"
"NBDL-HK3PGJBMJRASTY","Eukaryota","Chordata","Elasmobranchii","Carcharhiniformes","Pentanchidae","Asymbolus","Asymbolus rubiginosus"
